        21	 1.62112e-01	 1.00000e+01	 6.89163e+00	 4.19322e+00	 5.84051e+00	 2.14597e+00	 5.58295e+00	-2.85129e+00	-4.60685e-01	-2.48666e-01	 4.83931e-02	 9.17613e-02	-1.53554e-01	-1.25771e-01
        22	 1.60122e-01	 1.00000e+01	 7.32242e+00	 4.44919e+00	 5.74405e+00	 2.08411e+00	 5.72920e+00	-2.67745e+00	-4.51451e-01	-2.50922e-01	 6.32393e-02	 8.25268e-02	-1.51297e-01	-1.40617e-01
        23	 1.58222e-01	 1.00000e+01	 7.74204e+00	 4.70662e+00	 5.63551e+00	 2.03340e+00	 5.87399e+00	-2.49153e+00	-4.41619e-01	-2.52933e-01	 7.72362e-02	 7.26950e-02	-1.49287e-01	-1.54614e-01
        24	 1.56408e-01	 1.00000e+01	 8.15013e+00	 4.96529e+00	 5.51573e+00	 1.99424e+00	 6.01754e+00	-2.29437e+00	-4.31257e-01	-2.54704e-01	 9.03822e-02	 6.23333e-02	-1.47516e-01	-1.67760e-01
        25	 1.54673e-01	 1.00000e+01	 8.54636e+00	 5.22497e+00	 5.38557e+00	 1.96693e+00	 6.16008e+00	-2.08683e+00	-4.20429e-01	-2.56243e-01	 1.02680e-01	 5.15056e-02	-1.45977e-01	-1.80057e-01
        26	 1.53014e-01	 1.00000e+01	 8.93046e+00	 5.48546e+00	 5.24584e+00	 1.95176e+00	 6.30181e+00	-1.86973e+00	-4.09196e-01	-2.57557e-01	 1.14134e-01	 4.02719e-02	-1.44663e-01	-1.91511e-01
        27	 1.51426e-01	 1.00000e+01	 9.30220e+00	 5.74656e+00	 5.09738e+00	 1.94894e+00	 6.44292e+00	-1.64388e+00	-3.97613e-01	-2.58654e-01	 1.24752e-01	 2.86891e-02	-1.43566e-01	-2.02130e-01
        28	 1.49903e-01	 1.00000e+01	 9.66142e+00	 6.00809e+00	 4.94097e+00	 1.95864e+00	 6.58362e+00	-1.41010e+00	-3.85735e-01	-2.59541e-01	 1.34546e-01	 1.68108e-02	-1.42678e-01	-2.11924e-01
        29	 1.48443e-01	 1.00000e+01	 1.00080e+01	 6.26985e+00	 4.77740e+00	 1.98101e+00	 6.72408e+00	-1.16915e+00	-3.73612e-01	-2.60227e-01	 1.43527e-01	 4.68770e-03	-1.41992e-01	-2.20905e-01
        30	 1.47042e-01	 1.00000e+01	 1.03418e+01	 6.53166e+00	 4.60744e+00	 2.01613e+00	 6.86448e+00	-9.21811e-01	-3.61291e-01	-2.60720e-01	 1.51709e-01	-7.63270e-03	-1.41500e-01	-2.29087e-01
        31	 1.45695e-01	 1.00000e+01	 1.06628e+01	 6.79337e+00	 4.43183e+00	 2.06404e+00	 7.00499e+00	-6.68827e-01	-3.48818e-01	-2.61027e-01	 1.59108e-01	-2.01055e-02	-1.41193e-01	-2.36486e-01
        32	 1.44400e-01	 1.00000e+01	 1.09710e+01	 7.05482e+00	 4.25131e+00	 2.12478e+00	 7.14576e+00	-4.10927e-01	-3.36235e-01	-2.61156e-01	 1.65740e-01	-3.26884e-02	-1.41063e-01	-2.43117e-01
        33	 1.43154e-01	 1.00000e+01	 1.12664e+01	 7.31585e+00	 4.06658e+00	 2.19832e+00	 7.28696e+00	-1.48821e-01	-3.23582e-01	-2.61116e-01	 1.71622e-01	-4.53418e-02	-1.41104e-01	-2.48999e-01
        34	 1.41954e-01	 1.00000e+01	 1.15490e+01	 7.57631e+00	 3.87833e+00	 2.28460e+00	 7.42871e+00	 1.16803e-01	-3.10896e-01	-2.60914e-01	 1.76773e-01	-5.80283e-02	-1.41306e-01	-2.54150e-01
        35	 1.40797e-01	 1.00000e+01	 1.18190e+01	 7.83607e+00	 3.68724e+00	 2.38356e+00	 7.57117e+00	 3.85277e-01	-2.98211e-01	-2.60557e-01	 1.81212e-01	-7.07129e-02	-1.41662e-01	-2.58589e-01
        36	 1.39682e-01	 1.00000e+01	 1.20764e+01	 8.09501e+00	 3.49394e+00	 2.49509e+00	 7.71445e+00	 6.55955e-01	-2.85561e-01	-2.60055e-01	 1.84959e-01	-8.33626e-02	-1.42164e-01	-2.62336e-01
        37	 1.38606e-01	 1.00000e+01	 1.23213e+01	 8.35300e+00	 3.29906e+00	 2.61904e+00	 7.85868e+00	 9.28209e-01	-2.72977e-01	-2.59414e-01	 1.88034e-01	-9.59469e-02	-1.42805e-01	-2.65411e-01
        38	 1.37566e-01	 1.00000e+01	 1.25540e+01	 8.60992e+00	 3.10321e+00	 2.75526e+00	 8.00398e+00	 1.20144e+00	-2.60487e-01	-2.58642e-01	 1.90458e-01	-1.08437e-01	-1.43578e-01	-2.67835e-01
        39	 1.36562e-01	 1.00000e+01	 1.27747e+01	 8.86567e+00	 2.90697e+00	 2.90358e+00	 8.15045e+00	 1.47506e+00	-2.48118e-01	-2.57745e-01	 1.92252e-01	-1.20806e-01	-1.44474e-01	-2.69630e-01
        40	 1.35590e-01	 1.00000e+01	 1.29834e+01	 9.12015e+00	 2.71089e+00	 3.06378e+00	 8.29819e+00	 1.74851e+00	-2.35896e-01	-2.56733e-01	 1.93438e-01	-1.33028e-01	-1.45487e-01	-2.70815e-01
        41	 1.34651e-01	 1.00000e+01	 1.31804e+01	 9.37327e+00	 2.51552e+00	 3.23566e+00	 8.44729e+00	 2.02126e+00	-2.23843e-01	-2.55610e-01	 1.94037e-01	-1.45081e-01	-1.46609e-01	-2.71415e-01
        42	 1.33741e-01	 1.00000e+01	 1.33660e+01	 9.62493e+00	 2.32138e+00	 3.41896e+00	 8.59785e+00	 2.29278e+00	-2.11981e-01	-2.54385e-01	 1.94071e-01	-1.56943e-01	-1.47834e-01	-2.71449e-01
        43	 1.32860e-01	 1.00000e+01	 1.35405e+01	 9.87506e+00	 2.12895e+00	 3.61344e+00	 8.74993e+00	 2.56259e+00	-2.00330e-01	-2.53065e-01	 1.93562e-01	-1.68594e-01	-1.49154e-01	-2.70940e-01
        44	 1.32006e-01	 1.00000e+01	 1.37040e+01	 1.01236e+01	 1.93870e+00	 3.81883e+00	 8.90363e+00	 2.83021e+00	-1.88908e-01	-2.51655e-01	 1.92532e-01	-1.80016e-01	-1.50564e-01	-2.69910e-01
        45	 1.31178e-01	 1.00000e+01	 1.38569e+01	 1.03704e+01	 1.75110e+00	 4.03484e+00	 9.05900e+00	 3.09520e+00	-1.77733e-01	-2.50163e-01	 1.91003e-01	-1.91191e-01	-1.52056e-01	-2.68380e-01
        46	 1.30375e-01	 1.00000e+01	 1.39995e+01	 1.06155e+01	 1.56655e+00	 4.26117e+00	 9.21611e+00	 3.35711e+00	-1.66820e-01	-2.48595e-01	 1.88996e-01	-2.02104e-01	-1.53624e-01	-2.66374e-01
        47	 1.29595e-01	 1.00000e+01	 1.41321e+01	 1.08589e+01	 1.38549e+00	 4.49753e+00	 9.37500e+00	 3.61556e+00	-1.56184e-01	-2.46957e-01	 1.86534e-01	-2.12740e-01	-1.55262e-01	-2.63912e-01
        48	 1.28838e-01	 1.00000e+01	 1.42550e+01	 1.11003e+01	 1.20827e+00	 4.74358e+00	 9.53575e+00	 3.87015e+00	-1.45836e-01	-2.45255e-01	 1.83638e-01	-2.23088e-01	-1.56965e-01	-2.61016e-01
        49	 1.28103e-01	 1.00000e+01	 1.43685e+01	 1.13399e+01	 1.03529e+00	 4.99901e+00	 9.69838e+00	 4.12052e+00	-1.35789e-01	-2.43494e-01	 1.80330e-01	-2.33135e-01	-1.58725e-01	-2.57708e-01
        50	 1.27388e-01	 1.00000e+01	 1.44729e+01	 1.15776e+01	 8.66862e-01	 5.26348e+00	 9.86294e+00	 4.36632e+00	-1.26054e-01	-2.41682e-01	 1.76631e-01	-2.42870e-01	-1.60537e-01	-2.54008e-01
        51	 1.26693e-01	 1.00000e+01	 1.45687e+01	 1.18133e+01	 7.03327e-01	 5.53665e+00	 1.00295e+01	 4.60723e+00	-1.16639e-01	-2.39822e-01	 1.72561e-01	-2.52285e-01	-1.62397e-01	-2.49939e-01
        52	 1.26017e-01	 1.00000e+01	 1.46561e+01	 1.20470e+01	 5.44984e-01	 5.81817e+00	 1.01980e+01	 4.84295e+00	-1.07553e-01	-2.37921e-01	 1.68143e-01	-2.61371e-01	-1.64298e-01	-2.45520e-01
        53	 1.25360e-01	 1.00000e+01	 1.47355e+01	 1.22787e+01	 3.92115e-01	 6.10769e+00	 1.03685e+01	 5.07320e+00	-9.88027e-02	-2.35984e-01	 1.63395e-01	-2.70121e-01	-1.66235e-01	-2.40773e-01
        54	 1.24720e-01	 1.00000e+01	 1.48072e+01	 1.25083e+01	 2.44985e-01	 6.40486e+00	 1.05411e+01	 5.29770e+00	-9.03951e-02	-2.34016e-01	 1.58339e-01	-2.78529e-01	-1.68204e-01	-2.35717e-01
        55	 1.24096e-01	 1.00000e+01	 1.48717e+01	 1.27359e+01	 1.03836e-01	 6.70931e+00	 1.07157e+01	 5.51623e+00	-8.23351e-02	-2.32021e-01	 1.52995e-01	-2.86589e-01	-1.70199e-01	-2.30372e-01
