 1.00000e-03	      1000	 4.99455e+05	-8.40629e+02	-5.40603e+02
 2.00000e-03	       500	 8.83797e+10	 3.53456e+05	 2.27658e+05
 3.00000e-03	       334	 6.94167e+15	-9.91406e+07	-6.36748e+07
 4.00000e-03	       250	 3.07088e+20	 2.08160e+10	 1.34489e+10
 5.00000e-03	       200	 8.66081e+24	-3.49419e+12	-2.26103e+12
 6.00000e-03	       167	 1.69404e+29	 4.89093e+14	 3.15590e+14
 7.00000e-03	       143	 2.43764e+33	-5.86054e+16	-3.79563e+16
 8.00000e-03	       125	 2.67857e+37	 6.13661e+18	 3.98918e+18
 9.00000e-03	       112	 2.31940e+41	-5.73708e+20	-3.67067e+20
 1.00000e-02	       100	 1.64183e+45	 4.80005e+22	 3.12986e+22
 1.10000e-02	        91	 9.49265e+48	-3.65056e+24	-2.37880e+24
 1.20000e-02	        84	 4.61155e+52	 2.55470e+26	 1.64213e+26
 1.30000e-02	        77	 1.92417e+56	-1.64208e+28	-1.07327e+28
 1.40000e-02	        72	 6.84964e+59	 9.83695e+29	 6.34250e+29
 1.50000e-02	        67	 2.14107e+63	-5.48674e+31	-3.56611e+31
 1.60000e-02	        63	 5.85112e+66	 2.87247e+33	 1.85773e+33
 1.70000e-02	        59	 1.42029e+70	-1.41006e+35	-9.23208e+34
 1.80000e-02	        56	 3.05059e+73	 6.55297e+36	 4.25093e+36
 1.90000e-02	        53	 5.91236e+76	-2.88173e+38	-1.87625e+38
 2.00000e-02	        50	 1.03155e+80	 1.19774e+40	 7.92790e+39
 2.10000e-02	        48	 1.61480e+83	-4.76125e+41	-3.10267e+41
 2.20000e-02	        46	 2.32499e+86	 1.81044e+43	 1.17145e+43
 2.30000e-02	        44	 3.07512e+89	-6.58128e+44	-4.26489e+44
 2.40000e-02	        42	 3.73084e+92	 2.28550e+46	 1.49606e+46
 2.50000e-02	        40	 4.14441e+95	-7.57476e+47	-5.05086e+47
 2.60000e-02	        39	 4.20359e+98	 2.43309e+49	 1.57710e+49
 2.70000e-02	        38	4.02306e+101	-7.58040e+50	-4.79570e+50
 2.80000e-02	        36	3.63434e+104	 2.25171e+52	 1.48273e+52
 2.90000e-02	        35	2.98356e+107	-6.47755e+53	-4.20864e+53
 3.00000e-02	        34	2.30725e+110	 1.80620e+55	 1.16282e+55
 3.10000e-02	        33	1.67992e+113	-4.88072e+56	-3.12682e+56
 3.20000e-02	        32	1.15099e+116	 1.27778e+58	 8.18094e+57
 3.30000e-02	        31	7.41585e+118	-3.23994e+59	-2.08195e+59
 3.40000e-02	        30	4.48967e+121	 7.95346e+60	 5.15130e+60
 3.50000e-02	        29	2.55173e+124	-1.88931e+62	-1.23854e+62
 3.60000e-02	        28	1.36003e+127	 4.34032e+63	 2.89175e+63
 3.70000e-02	        28	6.78148e+129	-9.85902e+64	-6.19914e+64
 3.80000e-02	        27	3.32648e+132	 2.16922e+66	 1.39551e+66
 3.90000e-02	        26	1.52720e+135	-4.61091e+67	-3.04689e+67
 4.00000e-02	        25	6.55094e+137	 9.45938e+68	 6.44506e+68
 4.10000e-02	        25	2.61685e+140	-1.92025e+70	-1.24352e+70
 4.20000e-02	        24	1.03070e+143	 3.76836e+71	 2.53247e+71
 4.30000e-02	        24	3.77460e+145	-7.31825e+72	-4.68350e+72
 4.40000e-02	        23	1.36386e+148	 1.37311e+74	 9.17764e+73
