 1.00000e-03	      1000	 5.00500e-01	 5.40573e-01	-8.41892e-01
 2.00000e-03	       500	 5.01502e-01	-4.16770e-01	-9.10663e-01
 3.00000e-03	       334	 5.03012e-01	-9.93250e-01	-1.39563e-01
 4.00000e-03	       250	 5.05028e-01	-6.55407e-01	 7.61904e-01
 5.00000e-03	       200	 5.07560e-01	 2.87713e-01	 9.65578e-01
 6.00000e-03	       167	 5.10620e-01	 9.71427e-01	 2.78513e-01
 7.00000e-03	       143	 5.14210e-01	 7.61231e-01	-6.70036e-01
 8.00000e-03	       125	 5.18341e-01	-1.53111e-01	-1.00660e+00
 9.00000e-03	       112	 5.23064e-01	-9.37270e-01	-4.09456e-01
 1.00000e-02	       100	 5.28321e-01	-8.55238e-01	 5.70271e-01
 1.10000e-02	        91	 5.34170e-01	 1.88692e-02	 1.03343e+00
 1.20000e-02	        84	 5.40670e-01	 8.89448e-01	 5.38724e-01
 1.30000e-02	        77	 5.47751e-01	 9.39552e-01	-4.61243e-01
 1.40000e-02	        72	 5.55535e-01	 1.12054e-01	-1.04810e+00
 1.50000e-02	        67	 5.63972e-01	-8.30885e-01	-6.61494e-01
 1.60000e-02	        63	 5.73140e-01	-1.01094e+00	 3.52537e-01
 1.70000e-02	        59	 5.82995e-01	-2.48650e-01	 1.05079e+00
 1.80000e-02	        56	 5.93668e-01	 7.62861e-01	 7.78061e-01
 1.90000e-02	        53	 6.05134e-01	 1.07558e+00	-2.31070e-01
 2.00000e-02	        50	 6.17356e-01	 3.90724e-01	-1.04021e+00
 2.10000e-02	        48	 6.30561e-01	-6.78315e-01	-8.94991e-01
 2.20000e-02	        46	 6.44753e-01	-1.13101e+00	 1.01587e-01
 2.30000e-02	        44	 6.59933e-01	-5.19681e-01	 1.02460e+00
 2.40000e-02	        42	 6.76088e-01	 5.96268e-01	 9.98319e-01
 2.50000e-02	        40	 6.93198e-01	 1.17683e+00	 3.83706e-02
 2.60000e-02	        39	 7.11710e-01	 6.63400e-01	-9.91625e-01
 2.70000e-02	        38	 7.31694e-01	-5.11025e-01	-1.09647e+00
 2.80000e-02	        36	 7.52631e-01	-1.21702e+00	-1.55308e-01
 2.90000e-02	        35	 7.75104e-01	-7.85802e-01	 9.65776e-01
 3.00000e-02	        34	 7.99178e-01	 4.17663e-01	 1.19328e+00
 3.10000e-02	        33	 8.24916e-01	 1.25585e+00	 2.69564e-01
 3.20000e-02	        32	 8.52380e-01	 8.98159e-01	-9.47666e-01
 3.30000e-02	        31	 8.81631e-01	-3.46561e-01	-1.28186e+00
 3.40000e-02	        30	 9.12724e-01	-1.29577e+00	-3.82648e-01
 3.50000e-02	        29	 9.45711e-01	-1.02717e+00	 9.14515e-01
 3.60000e-02	        28	 9.80636e-01	 2.28938e-01	 1.38161e+00
 3.70000e-02	        28	 1.01893e+00	 1.33038e+00	 5.17626e-01
 3.80000e-02	        27	 1.05941e+00	 1.15486e+00	-8.86066e-01
 3.90000e-02	        26	 1.10211e+00	-1.43992e-01	-1.47766e+00
 4.00000e-02	        25	 1.14705e+00	-1.34751e+00	-6.91608e-01
 4.10000e-02	        25	 1.19624e+00	-1.31846e+00	 8.08786e-01
 4.20000e-02	        24	 1.24793e+00	-2.07778e-02	 1.57969e+00
 4.30000e-02	        24	 1.30450e+00	 1.37484e+00	 8.47820e-01
 4.40000e-02	        23	 1.36384e+00	 1.48080e+00	-7.31381e-01
 4.50000e-02	        23	 1.42880e+00	 1.31266e-01	-1.68534e+00
 4.60000e-02	        22	 1.49681e+00	-1.39064e+00	-1.02944e+00
 4.70000e-02	        22	 1.57126e+00	-1.63553e+00	 6.83792e-01
 4.80000e-02	        21	 1.64906e+00	-3.02896e-01	 1.79064e+00
 4.90000e-02	        21	 1.73424e+00	 1.41213e+00	 1.21423e+00
 5.00000e-02	        20	 1.82304e+00	 1.83030e+00	-5.44151e-01
 5.10000e-02	        20	 1.92026e+00	 5.08917e-01	-1.89249e+00
 5.20000e-02	        20	 2.02681e+00	-1.41074e+00	-1.43646e+00
 5.30000e-02	        19	 2.13777e+00	-2.02161e+00	 4.34330e-01
 5.40000e-02	        19	 2.25937e+00	-6.97198e-01	 2.00815e+00
 5.50000e-02	        19	 2.39282e+00	 1.42560e+00	 1.65931e+00
 5.60000e-02	        18	 2.53155e+00	 2.22622e+00	-3.27210e-01
 5.70000e-02	        18	 2.68376e+00	 9.02137e-01	-2.13393e+00
 5.80000e-02	        18	 2.85100e+00	-1.43151e+00	-1.91122e+00
 5.90000e-02	        17	 3.02450e+00	-2.45276e+00	 1.81599e-01
 6.00000e-02	        17	 3.21502e+00	-1.16671e+00	 2.25141e+00
 6.10000e-02	        17	 3.42456e+00	 1.38484e+00	 2.22066e+00
 6.20000e-02	        17	 3.65537e+00	 2.70173e+00	-1.06664e-01
 6.30000e-02	        16	 3.89454e+00	 1.39803e+00	-2.41549e+00
 6.40000e-02	        16	 4.15776e+00	-1.37728e+00	-2.53350e+00
 6.50000e-02	        16	 4.44791e+00	-2.98083e+00	-1.02341e-01
 6.60000e-02	        16	 4.76825e+00	-1.61582e+00	 2.63166e+00
 6.70000e-02	        15	 5.09961e+00	 1.39732e+00	 2.87171e+00
 6.80000e-02	        15	 5.46500e+00	 3.28970e+00	 3.28440e-01
 6.90000e-02	        15	 5.86856e+00	 2.03755e+00	-2.75418e+00
 7.00000e-02	        15	 6.31501e+00	-1.42100e+00	-3.25742e+00
 7.10000e-02	        15	 6.80975e+00	-3.67338e+00	-3.54599e-01
 7.20000e-02	        14	 7.32098e+00	-2.34840e+00	 3.02109e+00
 7.30000e-02	        14	 7.88649e+00	 1.39692e+00	 3.71774e+00
 7.40000e-02	        14	 8.51310e+00	 4.06163e+00	 7.27590e-01
 7.50000e-02	        14	 9.20858e+00	 2.76473e+00	-3.28229e+00
 7.60000e-02	        14	 9.98184e+00	-1.58211e+00	-4.17859e+00
 7.70000e-02	        13	 1.07792e+01	-4.54126e+00	-9.67105e-01
 7.80000e-02	        13	 1.16636e+01	-3.35759e+00	 3.47184e+00
 7.90000e-02	        13	 1.26461e+01	 1.27442e+00	 4.86498e+00
 8.00000e-02	        13	 1.37396e+01	 5.04252e+00	 1.43257e+00
 8.10000e-02	        13	 1.49588e+01	 3.91187e+00	-3.82294e+00
 8.20000e-02	        13	 1.63204e+01	-1.50585e+00	-5.51120e+00
 8.30000e-02	        13	 1.78440e+01	-5.81997e+00	-1.34761e+00
 8.40000e-02	        12	 1.94149e+01	-4.43828e+00	 4.37397e+00
 8.50000e-02	        12	 2.11667e+01	 1.45072e+00	 6.34263e+00
 8.60000e-02	        12	 2.31237e+01	 6.46282e+00	 2.11643e+00
 8.70000e-02	        12	 2.53136e+01	 5.32623e+00	-4.71790e+00
 8.80000e-02	        12	 2.77688e+01	-1.53454e+00	-7.29265e+00
 8.90000e-02	        12	 3.05264e+01	-7.46877e+00	-2.29569e+00
 9.00000e-02	        12	 3.36293e+01	-5.83669e+00	 5.76123e+00
 9.10000e-02	        11	 3.68227e+01	 1.75826e+00	 8.39964e+00
 9.20000e-02	        11	 4.03999e+01	 8.42747e+00	 3.12689e+00
 9.30000e-02	        11	 4.44141e+01	 7.41790e+00	-5.81403e+00
 9.40000e-02	        11	 4.89268e+01	-1.23280e+00	-9.81498e+00
 9.50000e-02	        11	 5.40093e+01	-9.55661e+00	-4.08531e+00
 9.60000e-02	        11	 5.97439e+01	-8.70996e+00	 6.60488e+00
 9.70000e-02	        11	 6.62266e+01	 1.62508e+00	 1.13935e+01
 9.80000e-02	        11	 7.35689e+01	 1.13756e+01	 4.21118e+00
 9.90000e-02	        11	 8.19008e+01	 9.52933e+00	-8.54362e+00
 1.00000e-01	        10	 9.04694e+01	-2.10056e+00	-1.32863e+01
 1.01000e-01	        10	 1.00134e+02	-1.29933e+01	-5.60729e+00
 1.02000e-01	        10	 1.11053e+02	-1.22233e+01	 8.52628e+00
 1.03000e-01	        10	 1.23413e+02	 1.01516e+00	 1.56779e+01
 1.04000e-01	        10	 1.37430e+02	 1.47823e+01	 7.50632e+00
 1.05000e-01	        10	 1.53356e+02	 1.46845e+01	-9.54348e+00
 1.06000e-01	        10	 1.71485e+02	-1.13944e+00	-1.84844e+01
 1.07000e-01	        10	 1.92162e+02	-1.77094e+01	-8.40843e+00
 1.08000e-01	        10	 2.15789e+02	-1.67552e+01	 1.22818e+01
 1.09000e-01	        10	 2.42842e+02	 3.23802e+00	 2.17991e+01
 1.10000e-01	        10	 2.73879e+02	 2.21585e+01	 7.53391e+00
 1.11000e-01	        10	 3.09557e+02	 1.77286e+01	-1.74589e+01
 1.12000e-01	         9	 3.46311e+02	-5.50562e+00	-2.57354e+01
 1.13000e-01	         9	 3.88204e+02	-2.62001e+01	-9.48480e+00
 1.14000e-01	         9	 4.36043e+02	-2.30689e+01	 1.84367e+01
 1.15000e-01	         9	 4.90775e+02	 4.18344e+00	 3.10491e+01
 1.16000e-01	         9	 5.53511e+02	 3.06776e+01	 1.28804e+01
 1.17000e-01	         9	 6.25560e+02	 2.81430e+01	-2.14265e+01
 1.18000e-01	         9	 7.08464e+02	-5.14226e+00	-3.72892e+01
 1.19000e-01	         9	 8.04044e+02	-3.74195e+01	-1.44178e+01
 1.20000e-01	         9	 9.14457e+02	-3.25130e+01	 2.77817e+01
 1.21000e-01	         9	 1.04226e+03	 9.96466e+00	 4.45558e+01
 1.22000e-01	         9	 1.19048e+03	 4.71779e+01	 1.24580e+01
 1.23000e-01	         9	 1.36274e+03	 3.47174e+01	-3.89896e+01
 1.24000e-01	         9	 1.56335e+03	-2.08877e+01	-5.18691e+01
 1.25000e-01	         8	 1.76979e+03	-5.83884e+01	-1.14186e+01
 1.26000e-01	         8	 2.00747e+03	-4.37078e+01	 4.58755e+01
 1.27000e-01	         8	 2.28160e+03	 1.66722e+01	 6.54617e+01
 1.28000e-01	         8	 2.59837e+03	 6.88056e+01	 2.15066e+01
 1.29000e-01	         8	 2.96512e+03	 5.77230e+01	-5.09735e+01
 1.30000e-01	         8	 3.39054e+03	-1.52920e+01	-8.09149e+01
 1.31000e-01	         8	 3.88496e+03	-8.30438e+01	-2.95574e+01
 1.32000e-01	         8	 4.46069e+03	-7.17534e+01	 6.14233e+01
 1.33000e-01	         8	 5.13242e+03	 1.96297e+01	 9.93958e+01
 1.34000e-01	         8	 5.91772e+03	 1.03600e+02	 3.32044e+01
 1.35000e-01	         8	 6.83762e+03	 8.44930e+01	-8.08465e+01
 1.36000e-01	         8	 7.91734e+03	-3.40391e+01	-1.21145e+02
 1.37000e-01	         8	 9.18724e+03	-1.32640e+02	-2.79470e+01
 1.38000e-01	         8	 1.06839e+04	-9.20726e+01	 1.13536e+02
 1.39000e-01	         8	 1.24513e+04	 6.48558e+01	 1.43862e+02
 1.40000e-01	         8	 1.45430e+04	 1.70445e+02	 5.88178e+00
 1.41000e-01	         8	 1.70236e+04	 8.59717e+01	-1.63267e+02
 1.42000e-01	         8	 1.99715e+04	-1.19959e+02	-1.59853e+02
 1.43000e-01	         7	 2.30118e+04	-2.14046e+02	 1.44143e+01
 1.44000e-01	         7	 2.65671e+04	-1.11005e+02	 2.02020e+02
 1.45000e-01	         7	 3.07326e+04	 1.20063e+02	 2.16910e+02
 1.46000e-01	         7	 3.56221e+04	 2.66577e+02	 1.34547e+01
 1.47000e-01	         7	 4.13726e+04	 1.62313e+02	-2.37486e+02
 1.48000e-01	         7	 4.81486e+04	-1.29078e+02	-2.82199e+02
 1.49000e-01	         7	 5.61484e+04	-3.33211e+02	-3.55958e+01
 1.50000e-01	         7	 6.56116e+04	-2.14874e+02	 2.91637e+02
 1.51000e-01	         7	 7.68278e+04	 1.57718e+02	 3.58860e+02
 1.52000e-01	         7	 9.01482e+04	 4.22458e+02	 4.27260e+01
 1.53000e-01	         7	 1.05999e+05	 2.63326e+02	-3.77700e+02
 1.54000e-01	         7	 1.24899e+05	-2.22227e+02	-4.47675e+02
 1.55000e-01	         7	 1.47480e+05	-5.42795e+02	-1.82430e+01
 1.56000e-01	         7	 1.74514e+05	-2.94126e+02	 5.12364e+02
 1.57000e-01	         7	 2.06945e+05	 3.46614e+02	 5.41986e+02
 1.58000e-01	         7	 2.45932e+05	 6.98160e+02	-6.66051e+01
 1.59000e-01	         7	 2.92897e+05	 2.78142e+02	-7.13044e+02
 1.60000e-01	         7	 3.49592e+05	-5.62996e+02	-6.18240e+02
 1.61000e-01	         7	 4.18176e+05	-8.77561e+02	 2.57370e+02
 1.62000e-01	         7	 5.01318e+05	-1.60798e+02	 9.88322e+02
 1.63000e-01	         7	 6.02325e+05	 9.05222e+02	 6.20663e+02
 1.64000e-01	         7	 7.25297e+05	 1.03498e+03	-6.15964e+02
 1.65000e-01	         7	 8.75336e+05	-1.46215e+02	-1.31503e+03
 1.66000e-01	         7	 1.05880e+06	-1.38647e+03	-4.41929e+02
 1.67000e-01	         6	 1.24879e+06	-1.22460e+03	 9.98973e+02
 1.68000e-01	         6	 1.47576e+06	 1.92274e+02	 1.70721e+03
 1.69000e-01	         6	 1.74742e+06	 1.67996e+03	 8.20101e+02
 1.70000e-01	         6	 2.07318e+06	 1.72932e+03	-1.07508e+03
 1.71000e-01	         6	 2.46456e+06	-3.50858e+00	-2.22016e+03
 1.72000e-01	         6	 2.93569e+06	-2.06926e+03	-1.26076e+03
 1.73000e-01	         6	 3.50391e+06	-2.34733e+03	 1.22387e+03
 1.74000e-01	         6	 4.19059e+06	-1.63581e+02	 2.89040e+03
 1.75000e-01	         6	 5.02202e+06	 2.63722e+03	 1.75759e+03
 1.76000e-01	         6	 6.03073e+06	 3.11590e+03	-1.53384e+03
 1.77000e-01	         6	 7.25694e+06	 2.36982e+02	-3.80233e+03
 1.78000e-01	         6	 8.75052e+06	-3.50817e+03	-2.27899e+03
 1.79000e-01	         6	 1.05734e+07	-4.06473e+03	 2.15054e+03
 1.80000e-01	         6	 1.28028e+07	-7.89599e+01	 5.05957e+03
 1.81000e-01	         6	 1.55347e+07	 4.85913e+03	 2.73098e+03
 1.82000e-01	         6	 1.88894e+07	 5.18084e+03	-3.30721e+03
 1.83000e-01	         6	 2.30172e+07	-5.64738e+02	-6.76132e+03
 1.84000e-01	         6	 2.81069e+07	-6.91829e+03	-2.88981e+03
 1.85000e-01	         6	 3.43956e+07	-6.33340e+03	 5.35530e+03
 1.86000e-01	         6	 4.21820e+07	 2.13427e+03	 8.93359e+03
 1.87000e-01	         6	 5.18432e+07	 9.92120e+03	 2.29264e+03
 1.88000e-01	         6	 6.38557e+07	 7.13149e+03	-8.76660e+03
 1.89000e-01	         6	 7.88236e+07	-5.32379e+03	-1.13712e+04
 1.90000e-01	         6	 9.75139e+07	-1.39650e+04	-8.87383e+01
 1.91000e-01	         6	 1.20902e+08	-6.69069e+03	 1.40371e+04
 1.92000e-01	         6	 1.50233e+08	 1.10786e+04	 1.33316e+04
 1.93000e-01	         6	 1.87095e+08	 1.86612e+04	-5.09435e+03
 1.94000e-01	         6	 2.33525e+08	 3.32737e+03	-2.13537e+04
 1.95000e-01	         6	 2.92133e+08	-2.03517e+04	-1.30412e+04
 1.96000e-01	         6	 3.66276e+08	-2.24688e+04	 1.50898e+04
 1.97000e-01	         6	 4.60281e+08	 5.66046e+03	 2.98081e+04
 1.98000e-01	         6	 5.79733e+08	 3.33007e+04	 7.10836e+03
 1.99000e-01	         6	 7.31860e+08	 2.16812e+04	-3.15221e+04
 2.00000e-01	         5	 8.90419e+08	-1.58283e+04	-3.91191e+04
 2.01000e-01	         5	 1.08542e+09	-4.57135e+04	-9.00658e+03
 2.02000e-01	         5	 1.32569e+09	-3.57984e+04	 3.70116e+04
 2.03000e-01	         5	 1.62231e+09	 1.31331e+04	 5.54268e+04
 2.04000e-01	         5	 1.98917e+09	 5.96308e+04	 2.05549e+04
 2.05000e-01	         5	 2.44378e+09	 5.44029e+04	-4.39077e+04
 2.06000e-01	         5	 3.00821e+09	-9.59654e+03	-7.69697e+04
 2.07000e-01	         5	 3.71036e+09	-7.84385e+04	-3.56107e+04
 2.08000e-01	         5	 4.58550e+09	-7.90813e+04	 5.40106e+04
 2.09000e-01	         5	 5.67840e+09	 6.23955e+03	 1.06385e+05
 2.10000e-01	         5	 7.04590e+09	 1.05444e+05	 5.45277e+04
 2.11000e-01	         5	 8.76036e+09	 1.11972e+05	-7.05907e+04
 2.12000e-01	         5	 1.09141e+10	-5.35235e+03	-1.47647e+05
 2.13000e-01	         5	 1.36250e+10	-1.46019e+05	-7.69950e+04
 2.14000e-01	         5	 1.70439e+10	-1.55553e+05	 9.94542e+04
 2.15000e-01	         5	 2.13646e+10	 1.17643e+04	 2.06376e+05
 2.16000e-01	         5	 2.68359e+10	 2.08588e+05	 1.00810e+05
 2.17000e-01	         5	 3.37780e+10	 2.11805e+05	-1.50647e+05
 2.18000e-01	         5	 4.26043e+10	-3.51339e+04	-2.89783e+05
 2.19000e-01	         5	 5.38492e+10	-3.05709e+05	-1.19334e+05
 2.20000e-01	         5	 6.82047e+10	-2.79949e+05	 2.40911e+05
 2.21000e-01	         5	 8.65690e+10	 9.37722e+04	 4.05395e+05
 2.22000e-01	         5	 1.10110e+11	 4.54548e+05	 1.16645e+05
 2.23000e-01	         5	 1.40350e+11	 3.51315e+05	-3.96584e+05
 2.24000e-01	         5	 1.79277e+11	-2.20362e+05	-5.56771e+05
 2.25000e-01	         5	 2.29489e+11	-6.74896e+05	-5.91064e+04
 2.26000e-01	         5	 2.94397e+11	-3.98992e+05	 6.55438e+05
 2.27000e-01	         5	 3.78477e+11	 4.68958e+05	 7.32825e+05
 2.28000e-01	         5	 4.87624e+11	 9.80526e+05	-1.17543e+05
 2.29000e-01	         5	 6.29613e+11	 3.59266e+05	-1.06309e+06
 2.30000e-01	         5	 8.14722e+11	-9.19648e+05	-8.85264e+05
 2.31000e-01	         5	 1.05656e+12	-1.35595e+06	 5.23957e+05
 2.32000e-01	         5	 1.37321e+12	-1.03049e+05	 1.65402e+06
 2.33000e-01	         5	 1.78869e+12	 1.67023e+06	 8.87533e+05
 2.34000e-01	         5	 2.33504e+12	 1.70603e+06	-1.32647e+06
 2.35000e-01	         5	 3.05506e+12	-5.97517e+05	-2.39856e+06
 2.36000e-01	         5	 4.00603e+12	-2.79078e+06	-4.72893e+05
 2.37000e-01	         5	 5.26479e+12	-1.76503e+06	 2.72291e+06
 2.38000e-01	         5	 6.93465e+12	 2.08170e+06	 3.08801e+06
 2.39000e-01	         5	 9.15479e+12	 4.19759e+06	-8.30577e+05
 2.40000e-01	         5	 1.21131e+13	 9.66874e+05	-4.82611e+06
 2.41000e-01	         5	 1.60639e+13	-4.72224e+06	-3.13499e+06
 2.42000e-01	         5	 2.13519e+13	-5.38932e+06	 3.69580e+06
 2.43000e-01	         5	 2.84457e+13	 1.66228e+06	 7.35718e+06
 2.44000e-01	         5	 3.79835e+13	 8.61545e+06	 1.31946e+06
 2.45000e-01	         5	 5.08364e+13	 5.02269e+06	-8.74331e+06
 2.46000e-01	         5	 6.81964e+13	-7.38541e+06	-9.04702e+06
 2.47000e-01	         5	 9.16973e+13	-1.28352e+07	 4.31895e+06
 2.48000e-01	         5	 1.23585e+14	-4.83002e+05	 1.57142e+07
 2.49000e-01	         5	 1.66951e+14	 1.69604e+07	 6.80051e+06
 2.50000e-01	         4	 2.12767e+14	 1.70420e+07	-1.16235e+07
 2.51000e-01	         4	 2.71669e+14	-2.67117e+05	-2.33081e+07
 2.52000e-01	         4	 3.47533e+14	-2.21690e+07	-1.42690e+07
 2.53000e-01	         4	 4.45428e+14	-2.72616e+07	 1.21516e+07
 2.54000e-01	         4	 5.71987e+14	-5.27275e+06	 3.34092e+07
 2.55000e-01	         4	 7.35911e+14	 2.86236e+07	 2.55443e+07
 2.56000e-01	         4	 9.48633e+14	 4.19344e+07	-1.17801e+07
 2.57000e-01	         4	 1.22520e+15	 1.41889e+07	-4.74244e+07
 2.58000e-01	         4	 1.58546e+15	-3.70992e+07	-4.23623e+07
 2.59000e-01	         4	 2.05563e+15	-6.32775e+07	 1.03539e+07
 2.60000e-01	         4	 2.67041e+15	-2.78612e+07	 6.75616e+07
 2.61000e-01	         4	 3.47584e+15	 4.91266e+07	 6.73666e+07
 2.62000e-01	         4	 4.53307e+15	 9.48785e+07	-8.01236e+06
 2.63000e-01	         4	 5.92349e+15	 4.81106e+07	-9.76338e+07
 2.64000e-01	         4	 7.75567e+15	-6.76899e+07	-1.04544e+08
 2.65000e-01	         4	 1.01747e+16	-1.42537e+08	 5.70275e+06
 2.66000e-01	         4	 1.33746e+16	-7.71001e+07	 1.44239e+08
 2.67000e-01	         4	 1.76160e+16	 9.85516e+07	 1.59749e+08
 2.68000e-01	         4	 2.32489e+16	 2.15540e+08	-6.32921e+06
 2.69000e-01	         4	 3.07444e+16	 1.16771e+08	-2.18754e+08
 2.70000e-01	         4	 4.07383e+16	-1.52715e+08	-2.41153e+08
 2.71000e-01	         4	 5.40899e+16	-3.28457e+08	 1.71951e+07
 2.72000e-01	         4	 7.19626e+16	-1.67127e+08	 3.40579e+08
 2.73000e-01	         4	 9.59356e+16	 2.50873e+08	 3.59074e+08
 2.74000e-01	         4	 1.28155e+17	 5.03279e+08	-5.49633e+07
 2.75000e-01	         4	 1.71546e+17	 2.21907e+08	-5.42078e+08
 2.76000e-01	         4	 2.30098e+17	-4.31096e+08	-5.23787e+08
 2.77000e-01	         4	 3.09271e+17	-7.70994e+08	 1.55271e+08
 2.78000e-01	         4	 4.16543e+17	-2.58768e+08	 8.75285e+08
 2.79000e-01	         4	 5.62184e+17	 7.61302e+08	 7.38096e+08
 2.80000e-01	         4	 7.60323e+17	 1.16972e+09	-3.90378e+08
 2.81000e-01	         4	 1.03044e+18	 2.18703e+08	-1.41882e+09
 2.82000e-01	         4	 1.39943e+18	-1.35742e+09	-9.77888e+08
 2.83000e-01	         4	 1.90453e+18	-1.73215e+09	 8.99282e+08
 2.84000e-01	         4	 2.59740e+18	 3.40170e+07	 2.27895e+09
 2.85000e-01	         4	 3.54979e+18	 2.40465e+09	 1.14771e+09
 2.86000e-01	         4	 4.86165e+18	 2.44618e+09	-1.93378e+09
 2.87000e-01	         4	 6.67245e+18	-7.83285e+08	-3.56810e+09
 2.88000e-01	         4	 9.17718e+18	-4.16838e+09	-9.89434e+08
