 1.00000e-03	      1000	 5.00000e-01	 5.40302e-01	-8.41471e-01
 2.00000e-03	       500	 5.00000e-01	-4.16147e-01	-9.09297e-01
 3.00000e-03	       334	 5.00001e-01	-9.90274e-01	-1.39139e-01
 4.00000e-03	       250	 5.00000e-01	-6.52128e-01	 7.58108e-01
 5.00000e-03	       200	 4.99999e-01	 2.85582e-01	 9.58353e-01
 6.00000e-03	       167	 5.00002e-01	 9.61284e-01	 2.75568e-01
 7.00000e-03	       143	 5.00000e-01	 7.50606e-01	-6.60750e-01
 8.00000e-03	       125	 4.99996e-01	-1.50454e-01	-9.88613e-01
 9.00000e-03	       112	 5.00004e-01	-9.16421e-01	-4.00226e-01
 1.00000e-02	       100	 5.00002e-01	-8.31925e-01	 5.54892e-01
 1.10000e-02	        91	 4.99992e-01	 1.84464e-02	 9.99822e-01
 1.20000e-02	        84	 5.00005e-01	 8.55476e-01	 5.17852e-01
 1.30000e-02	        77	 5.00007e-01	 8.97539e-01	-4.40951e-01
 1.40000e-02	        72	 4.99987e-01	 1.05926e-01	-9.94361e-01
 1.50000e-02	        67	 5.00004e-01	-7.82645e-01	-6.22474e-01
 1.60000e-02	        63	 5.00013e-01	-9.44064e-01	 3.29801e-01
 1.70000e-02	        59	 4.99983e-01	-2.29621e-01	 9.73262e-01
 1.80000e-02	        56	 5.00000e-01	 7.00680e-01	 7.13476e-01
 1.90000e-02	        53	 5.00021e-01	 9.77520e-01	-2.10945e-01
 2.00000e-02	        50	 4.99980e-01	 3.50628e-01	-9.36493e-01
 2.10000e-02	        48	 4.99993e-01	-6.05035e-01	-7.96191e-01
 2.20000e-02	        46	 5.00031e-01	-9.95893e-01	 9.08812e-02
 2.30000e-02	        44	 4.99979e-01	-4.50906e-01	 8.92548e-01
 2.40000e-02	        42	 4.99983e-01	 5.14380e-01	 8.57543e-01
 2.50000e-02	        40	 5.00041e-01	 9.99575e-01	 3.05046e-02
 2.60000e-02	        39	 4.99982e-01	 5.54120e-01	-8.32415e-01
 2.70000e-02	        38	 4.99971e-01	-4.24833e-01	-9.05239e-01
 2.80000e-02	        36	 5.00049e-01	-9.92371e-01	-1.23687e-01
 2.90000e-02	        35	 4.99987e-01	-6.28648e-01	 7.77674e-01
 3.00000e-02	        34	 4.99955e-01	 3.33760e-01	 9.42611e-01
 3.10000e-02	        33	 5.00057e-01	 9.78612e-01	 2.05990e-01
 3.20000e-02	        32	 4.99995e-01	 6.84779e-01	-7.28743e-01
 3.30000e-02	        31	 4.99940e-01	-2.65601e-01	-9.64021e-01
 3.40000e-02	        30	 5.00064e-01	-9.60589e-01	-2.78201e-01
 3.50000e-02	        29	 5.00007e-01	-7.43154e-01	 6.69131e-01
 3.60000e-02	        28	 4.99922e-01	 1.69562e-01	 9.85440e-01
 3.70000e-02	        28	 5.00066e-01	 9.34432e-01	 3.56329e-01
 3.80000e-02	        27	 5.00021e-01	 7.89025e-01	-6.14396e-01
 3.90000e-02	        26	 4.99905e-01	-1.04781e-01	-9.94400e-01
 4.00000e-02	        25	 5.00062e-01	-8.93569e-01	-4.49065e-01
 4.10000e-02	        25	 5.00046e-01	-8.47715e-01	 5.30538e-01
 4.20000e-02	        24	 4.99887e-01	-3.41721e-03	 9.99881e-01
 4.30000e-02	        24	 5.00057e-01	 8.56711e-01	 5.15907e-01
 4.40000e-02	        23	 5.00072e-01	 8.91702e-01	-4.52781e-01
 4.50000e-02	        23	 4.99871e-01	 6.57220e-02	-9.97709e-01
 4.60000e-02	        22	 5.00044e-01	-8.11384e-01	-5.84590e-01
 4.70000e-02	        22	 5.00095e-01	-9.17399e-01	 3.98208e-01
 4.80000e-02	        21	 4.99859e-01	-1.52497e-01	 9.88162e-01
 4.90000e-02	        21	 5.00030e-01	 7.68322e-01	 6.40110e-01
 5.00000e-02	        20	 5.00129e-01	 9.53897e-01	-3.00565e-01
 5.10000e-02	        20	 4.99853e-01	 2.42933e-01	-9.69891e-01
 5.20000e-02	        20	 5.00005e-01	-7.13826e-01	-7.00331e-01
 5.30000e-02	        19	 5.00159e-01	-9.73591e-01	 2.28996e-01
 5.40000e-02	        19	 4.99848e-01	-3.08523e-01	 9.51057e-01
 5.50000e-02	        19	 4.99981e-01	 6.68154e-01	 7.43998e-01
 5.60000e-02	        18	 5.00187e-01	 9.85969e-01	-1.68048e-01
 5.70000e-02	        18	 4.99847e-01	 3.67064e-01	-9.30031e-01
 5.80000e-02	        18	 4.99952e-01	-6.19845e-01	-7.84663e-01
 5.90000e-02	        17	 5.00216e-01	-9.95151e-01	 1.00529e-01
 6.00000e-02	        17	 4.99855e-01	-4.34990e-01	 9.00274e-01
 6.10000e-02	        17	 4.99910e-01	 5.54199e-01	 8.32276e-01
 6.20000e-02	        17	 5.00241e-01	 9.97751e-01	-7.05356e-02
 6.30000e-02	        16	 4.99858e-01	 4.72520e-01	-8.81158e-01
 6.40000e-02	        16	 4.99875e-01	-5.07529e-01	-8.61490e-01
 6.50000e-02	        16	 5.00268e-01	-1.00027e+00	 1.54344e-03
 6.60000e-02	        16	 4.99854e-01	-4.90977e-01	 8.71005e-01
 6.70000e-02	        15	 4.99844e-01	 4.72641e-01	 8.81078e-01
 6.80000e-02	        15	 5.00291e-01	 9.98584e-01	 5.84223e-02
 6.90000e-02	        15	 4.99884e-01	 5.59898e-01	-8.28422e-01
 7.00000e-02	        15	 4.99811e-01	-4.40637e-01	-8.97475e-01
 7.10000e-02	        15	 5.00318e-01	-9.99098e-01	-4.93856e-02
 7.20000e-02	        14	 4.99885e-01	-5.74690e-01	 8.18231e-01
 7.30000e-02	        14	 4.99771e-01	 3.98957e-01	 9.16720e-01
 7.40000e-02	        14	 5.00337e-01	 9.92625e-01	 1.23969e-01
 7.50000e-02	        14	 4.99898e-01	 6.01314e-01	-7.98885e-01
 7.60000e-02	        14	 4.99757e-01	-4.07342e-01	-9.13009e-01
 7.70000e-02	        13	 5.00359e-01	-9.89116e-01	-1.49556e-01
 7.80000e-02	        13	 4.99936e-01	-6.49584e-01	 7.60205e-01
 7.90000e-02	        13	 4.99684e-01	 3.15221e-01	 9.48686e-01
 8.00000e-02	        13	 5.00371e-01	 9.78435e-01	 2.08342e-01
 8.10000e-02	        13	 4.99948e-01	 6.65257e-01	-7.46545e-01
 8.20000e-02	        13	 4.99669e-01	-3.32525e-01	-9.42744e-01
 8.30000e-02	        13	 5.00416e-01	-9.88801e-01	-1.52003e-01
 8.40000e-02	        12	 4.99933e-01	-6.56027e-01	 7.54649e-01
 8.50000e-02	        12	 4.99626e-01	 3.00575e-01	 9.53366e-01
 8.60000e-02	        12	 5.00419e-01	 9.73357e-01	 2.31112e-01
 8.70000e-02	        12	 4.99972e-01	 6.89101e-01	-7.24626e-01
 8.80000e-02	        12	 4.99595e-01	-2.92364e-01	-9.55883e-01
 8.90000e-02	        12	 5.00460e-01	-9.79368e-01	-2.04347e-01
 9.00000e-02	        12	 4.99905e-01	-6.41732e-01	 7.66806e-01
 9.10000e-02	        11	 4.99573e-01	 3.00469e-01	 9.53343e-01
 9.20000e-02	        11	 5.00470e-01	 9.68579e-01	 2.50589e-01
 9.30000e-02	        11	 5.00013e-01	 7.18339e-01	-6.95713e-01
 9.40000e-02	        11	 4.99503e-01	-2.31546e-01	-9.72313e-01
 9.50000e-02	        11	 5.00478e-01	-9.58254e-01	-2.87585e-01
