         0	 5.00000e-01	 5.00000e-04
        20	 5.00003e-01	 1.04998e-02
        40	 5.00005e-01	 2.04987e-02
        60	 5.00008e-01	 3.04955e-02
        80	 5.00010e-01	 4.04893e-02
       100	 5.00013e-01	 5.04792e-02
       120	 5.00015e-01	 6.04640e-02
       140	 5.00018e-01	 7.04428e-02
       160	 5.00020e-01	 8.04147e-02
       180	 5.00023e-01	 9.03786e-02
       200	 5.00025e-01	 1.00333e-01
       220	 5.00028e-01	 1.10278e-01
       240	 5.00030e-01	 1.20212e-01
       260	 5.00033e-01	 1.30134e-01
       280	 5.00035e-01	 1.40043e-01
       300	 5.00038e-01	 1.49938e-01
       320	 5.00040e-01	 1.59818e-01
       340	 5.00043e-01	 1.69682e-01
       360	 5.00045e-01	 1.79530e-01
       380	 5.00048e-01	 1.89359e-01
       400	 5.00050e-01	 1.99169e-01
       420	 5.00053e-01	 2.08960e-01
       440	 5.00055e-01	 2.18730e-01
       460	 5.00058e-01	 2.28477e-01
       480	 5.00060e-01	 2.38203e-01
       500	 5.00063e-01	 2.47904e-01
       520	 5.00065e-01	 2.57580e-01
       540	 5.00068e-01	 2.67231e-01
       560	 5.00070e-01	 2.76856e-01
       580	 5.00073e-01	 2.86452e-01
       600	 5.00075e-01	 2.96020e-01
       620	 5.00078e-01	 3.05558e-01
       640	 5.00080e-01	 3.15066e-01
       660	 5.00083e-01	 3.24543e-01
       680	 5.00085e-01	 3.33987e-01
       700	 5.00088e-01	 3.43398e-01
       720	 5.00090e-01	 3.52774e-01
       740	 5.00093e-01	 3.62115e-01
       760	 5.00095e-01	 3.71420e-01
       780	 5.00098e-01	 3.80688e-01
       800	 5.00100e-01	 3.89918e-01
       820	 5.00103e-01	 3.99109e-01
       840	 5.00105e-01	 4.08260e-01
       860	 5.00108e-01	 4.17370e-01
       880	 5.00110e-01	 4.26439e-01
       900	 5.00113e-01	 4.35465e-01
       920	 5.00115e-01	 4.44447e-01
       940	 5.00118e-01	 4.53385e-01
       960	 5.00120e-01	 4.62278e-01
       980	 5.00123e-01	 4.71125e-01
      1000	 5.00125e-01	 4.79924e-01
      1020	 5.00128e-01	 4.88676e-01
      1040	 5.00130e-01	 4.97379e-01
      1060	 5.00133e-01	 5.06032e-01
      1080	 5.00135e-01	 5.14634e-01
      1100	 5.00138e-01	 5.23185e-01
      1120	 5.00140e-01	 5.31684e-01
      1140	 5.00143e-01	 5.40130e-01
      1160	 5.00145e-01	 5.48522e-01
      1180	 5.00148e-01	 5.56859e-01
      1200	 5.00150e-01	 5.65140e-01
      1220	 5.00153e-01	 5.73365e-01
      1240	 5.00155e-01	 5.81532e-01
      1260	 5.00158e-01	 5.89642e-01
      1280	 5.00160e-01	 5.97692e-01
      1300	 5.00163e-01	 6.05683e-01
      1320	 5.00165e-01	 6.13613e-01
      1340	 5.00168e-01	 6.21482e-01
      1360	 5.00170e-01	 6.29289e-01
      1380	 5.00173e-01	 6.37033e-01
      1400	 5.00175e-01	 6.44713e-01
      1420	 5.00178e-01	 6.52329e-01
      1440	 5.00180e-01	 6.59879e-01
      1460	 5.00183e-01	 6.67364e-01
      1480	 5.00185e-01	 6.74782e-01
      1500	 5.00188e-01	 6.82132e-01
      1520	 5.00190e-01	 6.89415e-01
      1540	 5.00193e-01	 6.96628e-01
      1560	 5.00195e-01	 7.03772e-01
      1580	 5.00198e-01	 7.10846e-01
      1600	 5.00200e-01	 7.17848e-01
      1620	 5.00203e-01	 7.24779e-01
      1640	 5.00205e-01	 7.31637e-01
      1660	 5.00208e-01	 7.38422e-01
      1680	 5.00210e-01	 7.45133e-01
      1700	 5.00213e-01	 7.51770e-01
      1720	 5.00215e-01	 7.58332e-01
      1740	 5.00218e-01	 7.64818e-01
      1760	 5.00220e-01	 7.71227e-01
      1780	 5.00223e-01	 7.77559e-01
      1800	 5.00225e-01	 7.83814e-01
      1820	 5.00228e-01	 7.89990e-01
      1840	 5.00230e-01	 7.96088e-01
      1860	 5.00233e-01	 8.02105e-01
      1880	 5.00235e-01	 8.08043e-01
      1900	 5.00238e-01	 8.13900e-01
      1920	 5.00240e-01	 8.19675e-01
      1940	 5.00243e-01	 8.25368e-01
      1960	 5.00245e-01	 8.30979e-01
      1980	 5.00248e-01	 8.36507e-01
      2000	 5.00250e-01	 8.41952e-01
      2020	 5.00253e-01	 8.47312e-01
      2040	 5.00255e-01	 8.52587e-01
      2060	 5.00258e-01	 8.57777e-01
      2080	 5.00260e-01	 8.62882e-01
      2100	 5.00263e-01	 8.67900e-01
      2120	 5.00265e-01	 8.72831e-01
      2140	 5.00268e-01	 8.77675e-01
      2160	 5.00270e-01	 8.82432e-01
      2180	 5.00273e-01	 8.87100e-01
      2200	 5.00275e-01	 8.91679e-01
      2220	 5.00278e-01	 8.96170e-01
      2240	 5.00280e-01	 9.00570e-01
      2260	 5.00283e-01	 9.04881e-01
      2280	 5.00285e-01	 9.09101e-01
      2300	 5.00288e-01	 9.13231e-01
      2320	 5.00290e-01	 9.17269e-01
      2340	 5.00293e-01	 9.21215e-01
      2360	 5.00295e-01	 9.25069e-01
      2380	 5.00298e-01	 9.28831e-01
      2400	 5.00300e-01	 9.32500e-01
      2420	 5.00303e-01	 9.36076e-01
      2440	 5.00305e-01	 9.39558e-01
      2460	 5.00308e-01	 9.42946e-01
      2480	 5.00310e-01	 9.46240e-01
      2500	 5.00313e-01	 9.49439e-01
      2520	 5.00315e-01	 9.52543e-01
      2540	 5.00318e-01	 9.55552e-01
      2560	 5.00320e-01	 9.58466e-01
      2580	 5.00323e-01	 9.61284e-01
      2600	 5.00325e-01	 9.64005e-01
      2620	 5.00328e-01	 9.66630e-01
      2640	 5.00330e-01	 9.69159e-01
      2660	 5.00333e-01	 9.71591e-01
      2680	 5.00335e-01	 9.73925e-01
      2700	 5.00338e-01	 9.76162e-01
      2720	 5.00340e-01	 9.78302e-01
      2740	 5.00343e-01	 9.80343e-01
      2760	 5.00345e-01	 9.82287e-01
      2780	 5.00348e-01	 9.84133e-01
      2800	 5.00350e-01	 9.85880e-01
      2820	 5.00353e-01	 9.87528e-01
      2840	 5.00355e-01	 9.89078e-01
      2860	 5.00358e-01	 9.90529e-01
      2880	 5.00360e-01	 9.91881e-01
      2900	 5.00363e-01	 9.93133e-01
      2920	 5.00365e-01	 9.94286e-01
      2940	 5.00368e-01	 9.95340e-01
      2960	 5.00370e-01	 9.96295e-01
      2980	 5.00373e-01	 9.97149e-01
      3000	 5.00375e-01	 9.97904e-01
      3020	 5.00378e-01	 9.98560e-01
      3040	 5.00380e-01	 9.99115e-01
      3060	 5.00383e-01	 9.99571e-01
      3080	 5.00385e-01	 9.99926e-01
      3100	 5.00388e-01	 1.00018e+00
      3120	 5.00390e-01	 1.00034e+00
      3140	 5.00393e-01	 1.00039e+00
      3160	 5.00395e-01	 1.00035e+00
      3180	 5.00398e-01	 1.00020e+00
      3200	 5.00400e-01	 9.99959e-01
      3220	 5.00403e-01	 9.99614e-01
      3240	 5.00405e-01	 9.99170e-01
      3260	 5.00408e-01	 9.98625e-01
      3280	 5.00410e-01	 9.97981e-01
      3300	 5.00413e-01	 9.97237e-01
      3320	 5.00415e-01	 9.96393e-01
      3340	 5.00418e-01	 9.95449e-01
      3360	 5.00420e-01	 9.94406e-01
      3380	 5.00423e-01	 9.93264e-01
      3400	 5.00425e-01	 9.92022e-01
      3420	 5.00428e-01	 9.90681e-01
      3440	 5.00430e-01	 9.89241e-01
