         0	 5.00000e-01	 5.00000e-04	 1.00000e+00
        20	 5.00000e-01	 1.04998e-02	 9.99945e-01
        40	 5.00000e-01	 2.04986e-02	 9.99790e-01
        60	 5.00000e-01	 3.04953e-02	 9.99535e-01
        80	 5.00000e-01	 4.04889e-02	 9.99180e-01
       100	 5.00000e-01	 5.04785e-02	 9.98725e-01
       120	 5.00000e-01	 6.04631e-02	 9.98170e-01
       140	 5.00000e-01	 7.04416e-02	 9.97516e-01
       160	 5.00000e-01	 8.04131e-02	 9.96762e-01
       180	 5.00000e-01	 9.03765e-02	 9.95908e-01
       200	 5.00000e-01	 1.00331e-01	 9.94954e-01
       220	 5.00000e-01	 1.10275e-01	 9.93901e-01
       240	 5.00000e-01	 1.20209e-01	 9.92749e-01
       260	 5.00000e-01	 1.30130e-01	 9.91497e-01
       280	 5.00000e-01	 1.40038e-01	 9.90146e-01
       300	 5.00000e-01	 1.49933e-01	 9.88696e-01
       320	 5.00000e-01	 1.59812e-01	 9.87148e-01
       340	 5.00000e-01	 1.69675e-01	 9.85500e-01
       360	 5.00000e-01	 1.79521e-01	 9.83754e-01
       380	 5.00000e-01	 1.89350e-01	 9.81910e-01
       400	 5.00000e-01	 1.99159e-01	 9.79967e-01
       420	 5.00000e-01	 2.08949e-01	 9.77927e-01
       440	 5.00000e-01	 2.18718e-01	 9.75788e-01
       460	 5.00000e-01	 2.28464e-01	 9.73552e-01
       480	 5.00000e-01	 2.38188e-01	 9.71219e-01
       500	 5.00000e-01	 2.47888e-01	 9.68789e-01
       520	 5.00000e-01	 2.57564e-01	 9.66261e-01
       540	 5.00000e-01	 2.67213e-01	 9.63637e-01
       560	 5.00000e-01	 2.76836e-01	 9.60917e-01
       580	 5.00000e-01	 2.86431e-01	 9.58101e-01
       600	 5.00000e-01	 2.95998e-01	 9.55189e-01
       620	 5.00000e-01	 3.05535e-01	 9.52181e-01
       640	 5.00000e-01	 3.15041e-01	 9.49078e-01
       660	 5.00000e-01	 3.24516e-01	 9.45880e-01
       680	 5.00000e-01	 3.33958e-01	 9.42588e-01
       700	 5.00000e-01	 3.43367e-01	 9.39201e-01
       720	 5.00000e-01	 3.52742e-01	 9.35721e-01
       740	 5.00000e-01	 3.62082e-01	 9.32146e-01
       760	 5.00000e-01	 3.71385e-01	 9.28479e-01
       780	 5.00000e-01	 3.80651e-01	 9.24719e-01
       800	 5.00000e-01	 3.89879e-01	 9.20866e-01
       820	 5.00000e-01	 3.99068e-01	 9.16921e-01
       840	 5.00000e-01	 4.08217e-01	 9.12885e-01
       860	 5.00000e-01	 4.17325e-01	 9.08757e-01
       880	 5.00000e-01	 4.26392e-01	 9.04539e-01
       900	 5.00000e-01	 4.35416e-01	 9.00230e-01
       920	 5.00000e-01	 4.44396e-01	 8.95830e-01
       940	 5.00000e-01	 4.53332e-01	 8.91342e-01
       960	 5.00000e-01	 4.62223e-01	 8.86764e-01
       980	 5.00000e-01	 4.71067e-01	 8.82097e-01
      1000	 5.00000e-01	 4.79864e-01	 8.77343e-01
      1020	 5.00000e-01	 4.88614e-01	 8.72500e-01
      1040	 5.00000e-01	 4.97314e-01	 8.67571e-01
      1060	 5.00000e-01	 5.05965e-01	 8.62554e-01
      1080	 5.00000e-01	 5.14565e-01	 8.57452e-01
      1100	 5.00000e-01	 5.23113e-01	 8.52263e-01
      1120	 5.00000e-01	 5.31610e-01	 8.46989e-01
      1140	 5.00000e-01	 5.40053e-01	 8.41631e-01
      1160	 5.00000e-01	 5.48442e-01	 8.36189e-01
      1180	 5.00000e-01	 5.56776e-01	 8.30662e-01
      1200	 5.00000e-01	 5.65055e-01	 8.25053e-01
      1220	 5.00000e-01	 5.73277e-01	 8.19361e-01
      1240	 5.00000e-01	 5.81442e-01	 8.13588e-01
      1260	 5.00000e-01	 5.89549e-01	 8.07733e-01
      1280	 5.00000e-01	 5.97596e-01	 8.01797e-01
      1300	 5.00000e-01	 6.05584e-01	 7.95781e-01
      1320	 5.00000e-01	 6.13512e-01	 7.89686e-01
      1340	 5.00000e-01	 6.21378e-01	 7.83511e-01
      1360	 5.00000e-01	 6.29182e-01	 7.77258e-01
      1380	 5.00000e-01	 6.36923e-01	 7.70928e-01
      1400	 5.00000e-01	 6.44600e-01	 7.64520e-01
      1420	 5.00000e-01	 6.52213e-01	 7.58036e-01
      1440	 5.00000e-01	 6.59761e-01	 7.51476e-01
      1460	 5.00000e-01	 6.67242e-01	 7.44841e-01
      1480	 5.00000e-01	 6.74657e-01	 7.38131e-01
      1500	 5.00000e-01	 6.82005e-01	 7.31348e-01
      1520	 5.00000e-01	 6.89284e-01	 7.24491e-01
      1540	 5.00000e-01	 6.96494e-01	 7.17563e-01
      1560	 5.00000e-01	 7.03635e-01	 7.10562e-01
      1580	 5.00000e-01	 7.10705e-01	 7.03490e-01
      1600	 5.00000e-01	 7.17704e-01	 6.96348e-01
      1620	 5.00000e-01	 7.24632e-01	 6.89136e-01
      1640	 5.00000e-01	 7.31487e-01	 6.81856e-01
      1660	 5.00000e-01	 7.38269e-01	 6.74507e-01
      1680	 5.00000e-01	 7.44977e-01	 6.67090e-01
      1700	 5.00000e-01	 7.51610e-01	 6.59607e-01
      1720	 5.00000e-01	 7.58169e-01	 6.52058e-01
      1740	 5.00000e-01	 7.64651e-01	 6.44444e-01
      1760	 5.00000e-01	 7.71057e-01	 6.36766e-01
      1780	 5.00000e-01	 7.77386e-01	 6.29023e-01
      1800	 5.00000e-01	 7.83638e-01	 6.21218e-01
      1820	 5.00000e-01	 7.89811e-01	 6.13351e-01
      1840	 5.00000e-01	 7.95904e-01	 6.05422e-01
      1860	 5.00000e-01	 8.01919e-01	 5.97433e-01
      1880	 5.00000e-01	 8.07853e-01	 5.89384e-01
      1900	 5.00000e-01	 8.13706e-01	 5.81276e-01
      1920	 5.00000e-01	 8.19478e-01	 5.73110e-01
      1940	 5.00000e-01	 8.25168e-01	 5.64887e-01
      1960	 5.00000e-01	 8.30776e-01	 5.56607e-01
      1980	 5.00000e-01	 8.36300e-01	 5.48272e-01
      2000	 5.00000e-01	 8.41741e-01	 5.39881e-01
      2020	 5.00000e-01	 8.47098e-01	 5.31437e-01
      2040	 5.00000e-01	 8.52370e-01	 5.22940e-01
      2060	 5.00000e-01	 8.57556e-01	 5.14390e-01
      2080	 5.00000e-01	 8.62657e-01	 5.05789e-01
      2100	 5.00000e-01	 8.67672e-01	 4.97137e-01
      2120	 5.00000e-01	 8.72600e-01	 4.88436e-01
      2140	 5.00000e-01	 8.77440e-01	 4.79686e-01
      2160	 5.00000e-01	 8.82193e-01	 4.70887e-01
      2180	 5.00000e-01	 8.86858e-01	 4.62042e-01
      2200	 5.00000e-01	 8.91434e-01	 4.53150e-01
      2220	 5.00000e-01	 8.95921e-01	 4.44214e-01
      2240	 5.00000e-01	 9.00318e-01	 4.35232e-01
      2260	 5.00000e-01	 9.04625e-01	 4.26208e-01
      2280	 5.00000e-01	 9.08842e-01	 4.17140e-01
      2300	 5.00000e-01	 9.12968e-01	 4.08031e-01
      2320	 5.00000e-01	 9.17003e-01	 3.98881e-01
      2340	 5.00000e-01	 9.20946e-01	 3.89691e-01
      2360	 5.00000e-01	 9.24796e-01	 3.80462e-01
      2380	 5.00000e-01	 9.28555e-01	 3.71196e-01
      2400	 5.00000e-01	 9.32220e-01	 3.61892e-01
      2420	 5.00000e-01	 9.35792e-01	 3.52552e-01
      2440	 5.00000e-01	 9.39271e-01	 3.43176e-01
      2460	 5.00000e-01	 9.42656e-01	 3.33766e-01
      2480	 5.00000e-01	 9.45946e-01	 3.24323e-01
      2500	 5.00000e-01	 9.49142e-01	 3.14848e-01
      2520	 5.00000e-01	 9.52243e-01	 3.05341e-01
      2540	 5.00000e-01	 9.55249e-01	 2.95803e-01
      2560	 5.00000e-01	 9.58159e-01	 2.86236e-01
      2580	 5.00000e-01	 9.60974e-01	 2.76640e-01
      2600	 5.00000e-01	 9.63692e-01	 2.67017e-01
      2620	 5.00000e-01	 9.66314e-01	 2.57367e-01
      2640	 5.00000e-01	 9.68839e-01	 2.47691e-01
      2660	 5.00000e-01	 9.71268e-01	 2.37990e-01
      2680	 5.00000e-01	 9.73599e-01	 2.28266e-01
      2700	 5.00000e-01	 9.75833e-01	 2.18519e-01
      2720	 5.00000e-01	 9.77969e-01	 2.08750e-01
      2740	 5.00000e-01	 9.80008e-01	 1.98960e-01
      2760	 5.00000e-01	 9.81948e-01	 1.89150e-01
      2780	 5.00000e-01	 9.83791e-01	 1.79321e-01
      2800	 5.00000e-01	 9.85535e-01	 1.69474e-01
      2820	 5.00000e-01	 9.87180e-01	 1.59611e-01
      2840	 5.00000e-01	 9.88727e-01	 1.49731e-01
      2860	 5.00000e-01	 9.90175e-01	 1.39837e-01
      2880	 5.00000e-01	 9.91523e-01	 1.29928e-01
      2900	 5.00000e-01	 9.92773e-01	 1.20006e-01
      2920	 5.00000e-01	 9.93924e-01	 1.10073e-01
      2940	 5.00000e-01	 9.94975e-01	 1.00128e-01
      2960	 5.00000e-01	 9.95926e-01	 9.01737e-02
      2980	 5.00000e-01	 9.96778e-01	 8.02101e-02
      3000	 5.00000e-01	 9.97530e-01	 7.02384e-02
      3020	 5.00000e-01	 9.98183e-01	 6.02598e-02
      3040	 5.00000e-01	 9.98735e-01	 5.02751e-02
      3060	 5.00000e-01	 9.99188e-01	 4.02854e-02
      3080	 5.00000e-01	 9.99541e-01	 3.02917e-02
      3100	 5.00000e-01	 9.99794e-01	 2.02949e-02
      3120	 5.00000e-01	 9.99947e-01	 1.02961e-02
      3140	 5.00000e-01	 1.00000e+00	 2.96310e-04
      3160	 5.00000e-01	 9.99953e-01	-9.70354e-03
      3180	 5.00000e-01	 9.99806e-01	-1.97024e-02
      3200	 5.00000e-01	 9.99559e-01	-2.96993e-02
      3220	 5.00000e-01	 9.99212e-01	-3.96933e-02
      3240	 5.00000e-01	 9.98765e-01	-4.96832e-02
      3260	 5.00000e-01	 9.98218e-01	-5.96682e-02
      3280	 5.00000e-01	 9.97572e-01	-6.96473e-02
      3300	 5.00000e-01	 9.96825e-01	-7.96193e-02
      3320	 5.00000e-01	 9.95979e-01	-8.95834e-02
      3340	 5.00000e-01	 9.95034e-01	-9.95386e-02
      3360	 5.00000e-01	 9.93989e-01	-1.09484e-01
      3380	 5.00000e-01	 9.92844e-01	-1.19418e-01
      3400	 5.00000e-01	 9.91600e-01	-1.29340e-01
      3420	 5.00000e-01	 9.90257e-01	-1.39250e-01
      3440	 5.00000e-01	 9.88815e-01	-1.49145e-01
      3460	 5.00000e-01	 9.87274e-01	-1.59026e-01
      3480	 5.00000e-01	 9.85635e-01	-1.68890e-01
      3500	 5.00000e-01	 9.83897e-01	-1.78738e-01
      3520	 5.00000e-01	 9.82060e-01	-1.88568e-01
      3540	 5.00000e-01	 9.80125e-01	-1.98379e-01
      3560	 5.00000e-01	 9.78093e-01	-2.08170e-01
      3580	 5.00000e-01	 9.75962e-01	-2.17940e-01
      3600	 5.00000e-01	 9.73734e-01	-2.27689e-01
      3620	 5.00000e-01	 9.71408e-01	-2.37415e-01
      3640	 5.00000e-01	 9.68986e-01	-2.47117e-01
      3660	 5.00000e-01	 9.66466e-01	-2.56794e-01
      3680	 5.00000e-01	 9.63850e-01	-2.66446e-01
      3700	 5.00000e-01	 9.61137e-01	-2.76071e-01
      3720	 5.00000e-01	 9.58329e-01	-2.85668e-01
      3740	 5.00000e-01	 9.55424e-01	-2.95237e-01
      3760	 5.00000e-01	 9.52424e-01	-3.04776e-01
      3780	 5.00000e-01	 9.49329e-01	-3.14285e-01
      3800	 5.00000e-01	 9.46138e-01	-3.23763e-01
      3820	 5.00000e-01	 9.42853e-01	-3.33208e-01
      3840	 5.00000e-01	 9.39474e-01	-3.42619e-01
      3860	 5.00000e-01	 9.36001e-01	-3.51997e-01
      3880	 5.00000e-01	 9.32434e-01	-3.61339e-01
      3900	 5.00000e-01	 9.28775e-01	-3.70645e-01
      3920	 5.00000e-01	 9.25022e-01	-3.79914e-01
      3940	 5.00000e-01	 9.21176e-01	-3.89145e-01
      3960	 5.00000e-01	 9.17239e-01	-3.98338e-01
      3980	 5.00000e-01	 9.13210e-01	-4.07490e-01
      4000	 5.00000e-01	 9.09089e-01	-4.16601e-01
      4020	 5.00000e-01	 9.04878e-01	-4.25671e-01
      4040	 5.00000e-01	 9.00576e-01	-4.34699e-01
      4060	 5.00000e-01	 8.96184e-01	-4.43683e-01
      4080	 5.00000e-01	 8.91702e-01	-4.52622e-01
      4100	 5.00000e-01	 8.87132e-01	-4.61516e-01
      4120	 5.00000e-01	 8.82472e-01	-4.70364e-01
      4140	 5.00000e-01	 8.77725e-01	-4.79165e-01
      4160	 5.00000e-01	 8.72889e-01	-4.87919e-01
      4180	 5.00000e-01	 8.67966e-01	-4.96623e-01
      4200	 5.00000e-01	 8.62957e-01	-5.05278e-01
      4220	 5.00000e-01	 8.57861e-01	-5.13882e-01
      4240	 5.00000e-01	 8.52679e-01	-5.22435e-01
      4260	 5.00000e-01	 8.47412e-01	-5.30935e-01
      4280	 5.00000e-01	 8.42061e-01	-5.39383e-01
      4300	 5.00000e-01	 8.36625e-01	-5.47776e-01
      4320	 5.00000e-01	 8.31106e-01	-5.56115e-01
      4340	 5.00000e-01	 8.25503e-01	-5.64398e-01
      4360	 5.00000e-01	 8.19818e-01	-5.72625e-01
      4380	 5.00000e-01	 8.14051e-01	-5.80794e-01
      4400	 5.00000e-01	 8.08202e-01	-5.88905e-01
      4420	 5.00000e-01	 8.02273e-01	-5.96958e-01
      4440	 5.00000e-01	 7.96263e-01	-6.04950e-01
