       100	 3.69308e-01	 5.53963e-01	-6.78754e+00	-6.23358e+00	-3.66777e+00
       200	 4.12993e-01	 6.19489e-01	-6.85249e+00	-6.23300e+00	-3.99445e+00
       300	 4.08914e-01	 6.13371e-01	-6.84477e+00	-6.23140e+00	-4.04212e+00
       400	 3.53008e-01	 5.29512e-01	-6.76119e+00	-6.23168e+00	-3.53809e+00
       500	 3.88119e-01	 5.82178e-01	-6.81661e+00	-6.23444e+00	-3.92202e+00
       600	 3.86306e-01	 5.79458e-01	-6.81640e+00	-6.23694e+00	-3.88649e+00
       700	 3.93292e-01	 5.89938e-01	-6.82286e+00	-6.23293e+00	-3.92194e+00
       800	 3.98157e-01	 5.97236e-01	-6.83121e+00	-6.23397e+00	-4.02500e+00
       900	 3.74903e-01	 5.62354e-01	-6.79643e+00	-6.23407e+00	-3.80352e+00
      1000	 3.45791e-01	 5.18686e-01	-6.75136e+00	-6.23267e+00	-3.56495e+00
      1100	 3.74775e-01	 5.62163e-01	-6.79821e+00	-6.23605e+00	-3.68377e+00
      1200	 3.82244e-01	 5.73366e-01	-6.81074e+00	-6.23738e+00	-3.87474e+00
      1300	 3.85984e-01	 5.78976e-01	-6.81163e+00	-6.23266e+00	-3.89138e+00
      1400	 4.03764e-01	 6.05646e-01	-6.83936e+00	-6.23372e+00	-3.99832e+00
      1500	 3.78743e-01	 5.68114e-01	-6.80722e+00	-6.23911e+00	-3.79295e+00
      1600	 3.38919e-01	 5.08379e-01	-6.74183e+00	-6.23345e+00	-3.42512e+00
      1700	 3.92133e-01	 5.88200e-01	-6.82083e+00	-6.23263e+00	-3.91779e+00
      1800	 3.81768e-01	 5.72652e-01	-6.80609e+00	-6.23344e+00	-3.92337e+00
      1900	 3.72571e-01	 5.58857e-01	-6.79372e+00	-6.23487e+00	-3.77355e+00
      2000	 3.98952e-01	 5.98427e-01	-6.83162e+00	-6.23320e+00	-4.01903e+00
      2100	 3.74787e-01	 5.62180e-01	-6.79691e+00	-6.23473e+00	-3.80190e+00
      2200	 4.16987e-01	 6.25480e-01	-6.85562e+00	-6.23014e+00	-4.10018e+00
      2300	 3.64499e-01	 5.46748e-01	-6.78243e+00	-6.23568e+00	-3.72755e+00
      2400	 3.97212e-01	 5.95817e-01	-6.82565e+00	-6.22983e+00	-3.96759e+00
