       100	 3.69308e-01	 5.53963e-01	-6.28285e+00	-5.72889e+00	-3.66777e+00
       200	 4.12993e-01	 6.19489e-01	-6.34808e+00	-5.72859e+00	-3.99445e+00
       300	 4.08914e-01	 6.13371e-01	-6.34215e+00	-5.72878e+00	-4.04212e+00
       400	 3.53008e-01	 5.29512e-01	-6.25858e+00	-5.72907e+00	-3.53809e+00
       500	 3.88119e-01	 5.82178e-01	-6.31091e+00	-5.72873e+00	-3.92202e+00
       600	 3.86306e-01	 5.79458e-01	-6.30785e+00	-5.72839e+00	-3.88649e+00
       700	 3.93292e-01	 5.89938e-01	-6.31891e+00	-5.72897e+00	-3.92194e+00
       800	 3.98157e-01	 5.97236e-01	-6.32594e+00	-5.72870e+00	-4.02500e+00
       900	 3.74903e-01	 5.62354e-01	-6.29117e+00	-5.72882e+00	-3.80352e+00
      1000	 3.45791e-01	 5.18686e-01	-6.24764e+00	-5.72895e+00	-3.56495e+00
      1100	 3.74775e-01	 5.62163e-01	-6.29102e+00	-5.72886e+00	-3.68377e+00
      1200	 3.82244e-01	 5.73366e-01	-6.30178e+00	-5.72841e+00	-3.87474e+00
      1300	 3.85984e-01	 5.78976e-01	-6.30775e+00	-5.72877e+00	-3.89138e+00
      1400	 4.03764e-01	 6.05646e-01	-6.33445e+00	-5.72881e+00	-3.99832e+00
      1500	 3.78743e-01	 5.68114e-01	-6.29656e+00	-5.72844e+00	-3.79295e+00
      1600	 3.38919e-01	 5.08379e-01	-6.23733e+00	-5.72895e+00	-3.42512e+00
      1700	 3.92133e-01	 5.88200e-01	-6.31694e+00	-5.72874e+00	-3.91779e+00
      1800	 3.81768e-01	 5.72652e-01	-6.30146e+00	-5.72881e+00	-3.92337e+00
      1900	 3.72571e-01	 5.58857e-01	-6.28788e+00	-5.72902e+00	-3.77355e+00
      2000	 3.98952e-01	 5.98427e-01	-6.32727e+00	-5.72884e+00	-4.01903e+00
      2100	 3.74787e-01	 5.62180e-01	-6.29098e+00	-5.72880e+00	-3.80190e+00
      2200	 4.16987e-01	 6.25480e-01	-6.35449e+00	-5.72901e+00	-4.10018e+00
      2300	 3.64499e-01	 5.46748e-01	-6.27552e+00	-5.72877e+00	-3.72755e+00
      2400	 3.97212e-01	 5.95817e-01	-6.32500e+00	-5.72919e+00	-3.96759e+00
      2500	 3.64562e-01	 5.46843e-01	-6.27617e+00	-5.72933e+00	-3.60045e+00
      2600	 4.10150e-01	 6.15226e-01	-6.34451e+00	-5.72929e+00	-3.97826e+00
      2700	 3.79197e-01	 5.68796e-01	-6.29783e+00	-5.72904e+00	-3.72507e+00
      2800	 4.07950e-01	 6.11926e-01	-6.34112e+00	-5.72919e+00	-3.97587e+00
      2900	 3.82203e-01	 5.73304e-01	-6.30289e+00	-5.72959e+00	-3.80049e+00
      3000	 3.69684e-01	 5.54526e-01	-6.28349e+00	-5.72896e+00	-3.74872e+00
      3100	 3.83710e-01	 5.75564e-01	-6.30484e+00	-5.72927e+00	-3.76922e+00
      3200	 3.62151e-01	 5.43226e-01	-6.27274e+00	-5.72952e+00	-3.72872e+00
      3300	 3.56579e-01	 5.34869e-01	-6.26421e+00	-5.72934e+00	-3.69688e+00
      3400	 3.73379e-01	 5.60068e-01	-6.28913e+00	-5.72906e+00	-3.73164e+00
      3500	 3.50956e-01	 5.26434e-01	-6.25611e+00	-5.72968e+00	-3.60358e+00
      3600	 3.60296e-01	 5.40444e-01	-6.26977e+00	-5.72933e+00	-3.59980e+00
      3700	 3.87357e-01	 5.81035e-01	-6.31053e+00	-5.72949e+00	-3.83169e+00
      3800	 3.74545e-01	 5.61818e-01	-6.29083e+00	-5.72902e+00	-3.82598e+00
      3900	 3.64397e-01	 5.46595e-01	-6.27604e+00	-5.72944e+00	-3.68071e+00
      4000	 3.57281e-01	 5.35921e-01	-6.26495e+00	-5.72902e+00	-3.61917e+00
      4100	 3.33489e-01	 5.00233e-01	-6.22941e+00	-5.72917e+00	-3.44614e+00
      4200	 3.29069e-01	 4.93604e-01	-6.22282e+00	-5.72922e+00	-3.49946e+00
      4300	 3.96280e-01	 5.94420e-01	-6.32331e+00	-5.72889e+00	-3.92607e+00
      4400	 3.37625e-01	 5.06437e-01	-6.23590e+00	-5.72946e+00	-3.51150e+00
      4500	 3.90696e-01	 5.86045e-01	-6.31545e+00	-5.72940e+00	-3.88761e+00
      4600	 3.92756e-01	 5.89133e-01	-6.31846e+00	-5.72932e+00	-3.92283e+00
      4700	 3.56246e-01	 5.34369e-01	-6.26331e+00	-5.72894e+00	-3.56885e+00
      4800	 3.98618e-01	 5.97927e-01	-6.32694e+00	-5.72901e+00	-3.98044e+00
      4900	 3.83052e-01	 5.74579e-01	-6.30360e+00	-5.72902e+00	-3.78239e+00
      5000	 3.55205e-01	 5.32808e-01	-6.26178e+00	-5.72897e+00	-3.58012e+00
      5100	 3.55744e-01	 5.33617e-01	-6.26277e+00	-5.72915e+00	-3.52120e+00
      5200	 3.97388e-01	 5.96082e-01	-6.32546e+00	-5.72938e+00	-3.97399e+00
      5300	 3.89527e-01	 5.84291e-01	-6.31343e+00	-5.72914e+00	-3.83855e+00
      5400	 3.85858e-01	 5.78787e-01	-6.30791e+00	-5.72912e+00	-3.77823e+00
      5500	 3.62844e-01	 5.44265e-01	-6.27327e+00	-5.72900e+00	-3.70403e+00
      5600	 3.70552e-01	 5.55828e-01	-6.28469e+00	-5.72886e+00	-3.68054e+00
      5700	 3.53632e-01	 5.30448e-01	-6.25939e+00	-5.72894e+00	-3.67287e+00
      5800	 3.83075e-01	 5.74613e-01	-6.30385e+00	-5.72924e+00	-3.85606e+00
      5900	 3.60046e-01	 5.40069e-01	-6.26916e+00	-5.72909e+00	-3.64515e+00
      6000	 3.53586e-01	 5.30379e-01	-6.25928e+00	-5.72890e+00	-3.59353e+00
      6100	 3.86176e-01	 5.79265e-01	-6.30845e+00	-5.72919e+00	-3.75042e+00
      6200	 3.93036e-01	 5.89555e-01	-6.31855e+00	-5.72899e+00	-3.93566e+00
      6300	 3.76044e-01	 5.64066e-01	-6.29337e+00	-5.72930e+00	-3.80858e+00
      6400	 3.92646e-01	 5.88969e-01	-6.31768e+00	-5.72871e+00	-3.99389e+00
      6500	 3.87542e-01	 5.81312e-01	-6.30991e+00	-5.72860e+00	-3.91454e+00
      6600	 3.71093e-01	 5.56639e-01	-6.28574e+00	-5.72910e+00	-3.76323e+00
      6700	 3.98111e-01	 5.97167e-01	-6.32642e+00	-5.72925e+00	-3.97334e+00
      6800	 3.96317e-01	 5.94475e-01	-6.32352e+00	-5.72904e+00	-3.93637e+00
      6900	 4.09207e-01	 6.13810e-01	-6.34291e+00	-5.72910e+00	-4.03906e+00
      7000	 4.01757e-01	 6.02635e-01	-6.33202e+00	-5.72938e+00	-4.01323e+00
      7100	 3.53847e-01	 5.30770e-01	-6.25981e+00	-5.72904e+00	-3.63391e+00
      7200	 3.63883e-01	 5.45824e-01	-6.27512e+00	-5.72929e+00	-3.73720e+00
      7300	 3.46561e-01	 5.19842e-01	-6.24930e+00	-5.72945e+00	-3.59662e+00
      7400	 4.03210e-01	 6.04814e-01	-6.33410e+00	-5.72928e+00	-3.98331e+00
      7500	 3.51870e-01	 5.27805e-01	-6.25694e+00	-5.72913e+00	-3.53972e+00
      7600	 3.90316e-01	 5.85474e-01	-6.31451e+00	-5.72904e+00	-3.92112e+00
      7700	 3.37185e-01	 5.05778e-01	-6.23481e+00	-5.72903e+00	-3.54762e+00
      7800	 3.82247e-01	 5.73371e-01	-6.30269e+00	-5.72932e+00	-3.76480e+00
      7900	 3.69288e-01	 5.53932e-01	-6.28331e+00	-5.72938e+00	-3.70845e+00
      8000	 3.77007e-01	 5.65511e-01	-6.29482e+00	-5.72931e+00	-3.81072e+00
      8100	 4.11817e-01	 6.17726e-01	-6.34703e+00	-5.72930e+00	-4.07004e+00
      8200	 3.89234e-01	 5.83851e-01	-6.31305e+00	-5.72919e+00	-3.79982e+00
      8300	 3.91145e-01	 5.86717e-01	-6.31574e+00	-5.72903e+00	-3.85230e+00
      8400	 3.90695e-01	 5.86043e-01	-6.31542e+00	-5.72938e+00	-3.92615e+00
      8500	 3.81899e-01	 5.72849e-01	-6.30197e+00	-5.72913e+00	-3.82764e+00
      8600	 3.78239e-01	 5.67359e-01	-6.29667e+00	-5.72931e+00	-3.81091e+00
      8700	 4.04316e-01	 6.06475e-01	-6.33567e+00	-5.72920e+00	-3.96081e+00
      8800	 3.82647e-01	 5.73971e-01	-6.30333e+00	-5.72936e+00	-3.81743e+00
      8900	 3.67566e-01	 5.51349e-01	-6.28048e+00	-5.72913e+00	-3.76424e+00
      9000	 3.71775e-01	 5.57663e-01	-6.28659e+00	-5.72893e+00	-3.73623e+00
      9100	 3.87245e-01	 5.80868e-01	-6.30999e+00	-5.72912e+00	-3.81553e+00
      9200	 3.60786e-01	 5.41179e-01	-6.27033e+00	-5.72915e+00	-3.64923e+00
      9300	 3.92710e-01	 5.89064e-01	-6.31837e+00	-5.72930e+00	-3.84957e+00
      9400	 3.73869e-01	 5.60803e-01	-6.28983e+00	-5.72902e+00	-3.78192e+00
      9500	 3.88116e-01	 5.82174e-01	-6.31112e+00	-5.72894e+00	-3.95724e+00
      9600	 3.47620e-01	 5.21430e-01	-6.25058e+00	-5.72915e+00	-3.66125e+00
      9700	 3.81682e-01	 5.72524e-01	-6.30139e+00	-5.72887e+00	-3.82916e+00
