5631 	53785 	128450
5772 	54729 	129669
5983 	56266 	131435
6030 	57014 	132363
6213 	58759 	134540
6413 	59660 	135450
6776 	61333 	137448
6949 	62706 	139801
7048 	64451 	141911
7418 	66151 	143797
7785 	67862 	147887
7948 	69512 	150098
8328 	71641 	153063
8535 	73680 	156468
8959 	76187 	159288
9277 	78875 	162119
9575 	80715 	166901
9938 	83080 	169618
10334 	85515 	173444
10625 	88334 	175719
11040 	91866 	179472
11472 	93055 	183344
11806 	96237 	187295
12341 	97978 	191158
12861 	100925 	194820
13157 	103075 	197489
13618 	105936 	202469
14124 	107023 	205922
14352 	109570 	209861
14786 	111777 	213285
15057 	114078 	217243
15574 	116514 	220033
16423 	118065 	225282
16544 	119799 	228972
16886 	122116 	232573
17354 	123617 	235456
17517 	125064 	240312
17643 	126632 	243596
18283 	127491 	247278
17906 	129231 	250188
18283 	131413 	253551
18229 	133572 	258020
18336 	133513 	261262
18590 	135345 	263485
18767 	136541 	267456
18601 	137141 	269514
18350 	139570 	271978
18464 	140990 	275399
18657 	141920 	278011
18759 	142737 	280009
18725 	143226 	282733
18452 	144987 	286476
18748 	147042 	288988
18666 	147882 	290173
18326 	148418 	293419
18422 	149492 	295702
18418 	151232 	299238
18376 	151303 	300222
18273 	152457 	303809
18290 	153450 	306237
18138 	154019 	309126
18289 	155910 	310956
18305 	156612 	315084
18535 	156685 	317036
18491 	157789 	318996
18627 	158846 	323637
18628 	159108 	326232
19045 	160986 	328310
19132 	162568 	331920
19230 	163619 	335552
19392 	163914 	339576
19774 	166770 	341722
19800 	167465 	344375
20162 	169499 	350094
20608 	171585 	351835
20914 	172588 	355764
20811 	174941 	360298
21147 	176106 	363721
21569 	178026 	366972
21818 	180608 	371849
22523 	183097 	375485
22853 	185622 	379013
22802 	187847 	382521
23304 	189626 	387245
23757 	192293 	391474
24053 	193916 	395262
24557 	197271 	400194
24793 	200392 	405291
24809 	203341 	409157
25512 	205388 	412716
25828 	207762 	418823
25985 	210564 	423934
26451 	214080 	426559
27110 	215806 	431994
27399 	219141 	436457
27875 	222273 	443038
28186 	224722 	448322
28721 	228011 	451651
28735 	230699 	459326
29414 	233612 	461705
29784 	235912 	467293
30317 	237821 	472704
30943 	241248 	476471
31018 	244020 	481413
31274 	246827 	487386
31768 	248619 	491351
32016 	251859 	495924
32666 	254726 	501400
33044 	257316 	505434
33336 	259267 	511339
33621 	260927 	515371
33926 	263666 	520609
34272 	265722 	525198
34582 	268330 	529827
34888 	271408 	534623
35553 	272712 	539536
35252 	275721 	543936
35589 	276769 	548098
36122 	278744 	552317
35820 	281236 	557662
36409 	283064 	562645
36550 	285499 	567242
36415 	287684 	571216
37122 	289527 	576349
37091 	290904 	578727
37301 	294083 	584843
37360 	294781 	586982
37498 	297013 	592648
37377 	300867 	596722
37450 	301540 	601132
37613 	302735 	605042
38196 	305321 	611757
38233 	307335 	614584
37884 	308867 	619013
37948 	310942 	623710
38463 	313414 	627831
38704 	314699 	630820
38742 	317790 	636533
39014 	318338 	642269
39197 	321536 	645673
39613 	323865 	650766
39886 	324044 	655287
39842 	328096 	658080
40345 	330419 	664375
40414 	332278 	668884
41239 	334318 	673701
41625 	337181 	679895
41539 	338463 	683399
42251 	341752 	688684
42399 	344694 	694195
42468 	346903 	700335
43117 	350281 	703231
43836 	351270 	708428
44355 	355273 	714011
44112 	356983 	720008
44825 	360816 	726120
45245 	362176 	730364
45403 	366710 	735203
46151 	368554 	744201
46526 	371873 	746801
46717 	374112 	753930
47443 	377757 	760385
47745 	380337 	764005
48017 	383570 	771085
48712 	386029 	776794
48902 	389587 	785003
49133 	393455 	787684
49389 	396563 	793715
50199 	399955 	801990
50345 	403640 	807034
50797 	405378 	814381
51101 	409165 	818058
51366 	413517 	824710
51682 	415850 	829168
52237 	418508 	838548
52641 	422779 	843144
52817 	425639 	849960
53612 	430103 	857188
53752 	432543 	864751
54366 	435499 	869007
55376 	439464 	875802
55124 	442468 	881189
56145 	446134 	887418
56354 	448565 	893830
56325 	453203 	900799
57135 	456113 	908186
57784 	458962 	912854
57943 	461963 	919744
58069 	465378 	928124
58796 	469109 	933833
59267 	471735 	940181
59937 	474006 	944973
60245 	479220 	951326
60452 	481677 	958343
61152 	483905 	963129
62019 	487636 	970703
61865 	490758 	975693
62478 	493310 	982537
62754 	496517 	987264
63607 	499539 	993496
